source,scenario_name,scenario_weight,time,bus,phase,active_load_mw,reactive_load_mvar,pv_available_mw,workload_arrival,pue,grid_price_per_mwh,grid_carbon_t_per_mwh
observed_test,v2_2018_388_48h,,23,PCC,A,2.666340906989589,0.0,0.0,0.34759950637817383,1.149999976158142,53.24800137329102,0.23703929781913757
observed_test,v2_2018_388_48h,,23,PCC,B,2.666340906989589,0.0,0.0,0.34759950637817383,1.149999976158142,53.24800137329102,0.23703929781913757
observed_test,v2_2018_388_48h,,23,PCC,C,2.666340906989589,0.0,0.0,0.34759950637817383,1.149999976158142,53.24800137329102,0.23703929781913757
observed_test,v2_2018_388_48h,,24,PCC,A,2.589738233557025,0.0,0.0,0.29431068897247314,1.149999976158142,53.24800137329102,0.22771701216697693
observed_test,v2_2018_388_48h,,24,PCC,B,2.589738233557025,0.0,0.0,0.29431068897247314,1.149999976158142,53.24800137329102,0.22771701216697693
observed_test,v2_2018_388_48h,,24,PCC,C,2.589738233557025,0.0,0.0,0.29431068897247314,1.149999976158142,53.24800137329102,0.22771701216697693
observed_test,v2_2018_388_48h,,25,PCC,A,2.6237012928594003,0.0,0.0,0.3179371654987335,1.149999976158142,34.72425106811524,0.23294779658317566
observed_test,v2_2018_388_48h,,25,PCC,B,2.6237012928594003,0.0,0.0,0.3179371654987335,1.149999976158142,34.72425106811524,0.23294779658317566
observed_test,v2_2018_388_48h,,25,PCC,C,2.6237012928594003,0.0,0.0,0.3179371654987335,1.149999976158142,34.72425106811524,0.23294779658317566
observed_test,v2_2018_388_48h,,26,PCC,A,2.4875831211508435,0.0,0.0,0.2232462614774704,1.149999976158142,34.72425106811524,0.24029092490673065
observed_test,v2_2018_388_48h,,26,PCC,B,2.4875831211508435,0.0,0.0,0.2232462614774704,1.149999976158142,34.72425106811524,0.24029092490673065
observed_test,v2_2018_388_48h,,26,PCC,C,2.4875831211508435,0.0,0.0,0.2232462614774704,1.149999976158142,34.72425106811524,0.24029092490673065
observed_test,v2_2018_388_48h,,27,PCC,A,2.5452259178952694,0.0,0.0,0.2633455991744995,1.149999976158142,53.24800137329102,0.2553369104862213
observed_test,v2_2018_388_48h,,27,PCC,B,2.5452259178952694,0.0,0.0,0.2633455991744995,1.149999976158142,53.24800137329102,0.2553369104862213
observed_test,v2_2018_388_48h,,27,PCC,C,2.5452259178952694,0.0,0.0,0.2633455991744995,1.149999976158142,53.24800137329102,0.2553369104862213
observed_test,v2_2018_388_48h,,28,PCC,A,2.6066056994782514,0.0,0.0,0.3060445785522461,1.149999976158142,53.24800137329102,0.24331751465797424
observed_test,v2_2018_388_48h,,28,PCC,B,2.6066056994782514,0.0,0.0,0.3060445785522461,1.149999976158142,53.24800137329102,0.24331751465797424
observed_test,v2_2018_388_48h,,28,PCC,C,2.6066056994782514,0.0,0.0,0.3060445785522461,1.149999976158142,53.24800137329102,0.24331751465797424
observed_test,v2_2018_388_48h,,29,PCC,A,2.5763726205374935,0.0,0.0,0.2850128710269928,1.149999976158142,53.24800137329102,0.2392493337392807
observed_test,v2_2018_388_48h,,29,PCC,B,2.5763726205374935,0.0,0.0,0.2850128710269928,1.149999976158142,53.24800137329102,0.2392493337392807
observed_test,v2_2018_388_48h,,29,PCC,C,2.5763726205374935,0.0,0.0,0.2850128710269928,1.149999976158142,53.24800137329102,0.2392493337392807
observed_test,v2_2018_388_48h,,30,PCC,A,2.7605416539868575,0.0,0.0,0.4131304621696472,1.149999976158142,121.88174847412108,0.2353132963180542
observed_test,v2_2018_388_48h,,30,PCC,B,2.7605416539868575,0.0,0.0,0.4131304621696472,1.149999976158142,121.88174847412108,0.2353132963180542
observed_test,v2_2018_388_48h,,30,PCC,C,2.7605416539868575,0.0,0.0,0.4131304621696472,1.149999976158142,121.88174847412108,0.2353132963180542
observed_test,v2_2018_388_48h,,31,PCC,A,3.0129513006293838,0.0,0.0,0.5887197852134705,1.149999976158142,121.88174847412108,0.2276950627565384
observed_test,v2_2018_388_48h,,31,PCC,B,3.0129513006293838,0.0,0.0,0.5887197852134705,1.149999976158142,121.88174847412108,0.2276950627565384
observed_test,v2_2018_388_48h,,31,PCC,C,3.0129513006293838,0.0,0.0,0.5887197852134705,1.149999976158142,121.88174847412108,0.2276950627565384
observed_test,v2_2018_388_48h,,32,PCC,A,2.7649040079514635,0.0,0.03301250175214731,0.41616514325141907,1.149999976158142,121.88174847412108,0.22493602335453033
observed_test,v2_2018_388_48h,,32,PCC,B,2.7649040079514635,0.0,0.03301250175214731,0.41616514325141907,1.149999976158142,121.88174847412108,0.22493602335453033
observed_test,v2_2018_388_48h,,32,PCC,C,2.7649040079514635,0.0,0.03301250175214731,0.41616514325141907,1.149999976158142,121.88174847412108,0.22493602335453033
observed_test,v2_2018_388_48h,,33,PCC,A,2.9051724072175276,0.0,0.10426250071479724,0.5137431621551514,1.149999976158142,121.88174847412108,0.22441977262496948
observed_test,v2_2018_388_48h,,33,PCC,B,2.9051724072175276,0.0,0.10426250071479724,0.5137431621551514,1.149999976158142,121.88174847412108,0.22441977262496948
observed_test,v2_2018_388_48h,,33,PCC,C,2.9051724072175276,0.0,0.10426250071479724,0.5137431621551514,1.149999976158142,121.88174847412108,0.22441977262496948
observed_test,v2_2018_388_48h,,34,PCC,A,2.6904467608222724,0.0,0.14302499878865021,0.3643687963485718,1.149999976158142,53.24800137329102,0.22870786488056183
observed_test,v2_2018_388_48h,,34,PCC,B,2.6904467608222724,0.0,0.14302499878865021,0.3643687963485718,1.149999976158142,53.24800137329102,0.22870786488056183
observed_test,v2_2018_388_48h,,34,PCC,C,2.6904467608222724,0.0,0.14302499878865021,0.3643687963485718,1.149999976158142,53.24800137329102,0.22870786488056183
observed_test,v2_2018_388_48h,,35,PCC,A,2.686130632121376,0.0,0.17625832786926854,0.36136627197265625,1.149999976158142,53.24800137329102,0.24854876101016998
observed_test,v2_2018_388_48h,,35,PCC,B,2.686130632121376,0.0,0.17625832786926854,0.36136627197265625,1.149999976158142,53.24800137329102,0.24854876101016998
observed_test,v2_2018_388_48h,,35,PCC,C,2.686130632121376,0.0,0.17625832786926854,0.36136627197265625,1.149999976158142,53.24800137329102,0.24854876101016998
observed_test,v2_2018_388_48h,,36,PCC,A,2.940481482794702,0.0,0.18425833147305706,0.5383059978485107,1.149999976158142,34.72425106811524,0.24416804313659668
observed_test,v2_2018_388_48h,,36,PCC,B,2.940481482794702,0.0,0.18425833147305706,0.5383059978485107,1.149999976158142,34.72425106811524,0.24416804313659668
observed_test,v2_2018_388_48h,,36,PCC,C,2.940481482794702,0.0,0.18425833147305706,0.5383059978485107,1.149999976158142,34.72425106811524,0.24416804313659668
observed_test,v2_2018_388_48h,,37,PCC,A,3.033735447282245,0.0,0.1744041649194864,0.6031783223152161,1.149999976158142,34.72425106811524,0.2661290466785431
observed_test,v2_2018_388_48h,,37,PCC,B,3.033735447282245,0.0,0.1744041649194864,0.6031783223152161,1.149999976158142,34.72425106811524,0.2661290466785431
observed_test,v2_2018_388_48h,,37,PCC,C,3.033735447282245,0.0,0.1744041649194864,0.6031783223152161,1.149999976158142,34.72425106811524,0.2661290466785431
observed_test,v2_2018_388_48h,,38,PCC,A,3.1232014249141358,0.0,0.17437083789935479,0.6654155254364014,1.149999976158142,34.72425106811524,0.2540435791015625
observed_test,v2_2018_388_48h,,38,PCC,B,3.1232014249141358,0.0,0.17437083789935479,0.6654155254364014,1.149999976158142,34.72425106811524,0.2540435791015625
observed_test,v2_2018_388_48h,,38,PCC,C,3.1232014249141358,0.0,0.17437083789935479,0.6654155254364014,1.149999976158142,34.72425106811524,0.2540435791015625
observed_test,v2_2018_388_48h,,39,PCC,A,2.915610662966831,0.0,0.11933749684920676,0.5210045576095581,1.149999976158142,34.72425106811524,0.23779939115047455
observed_test,v2_2018_388_48h,,39,PCC,B,2.915610662966831,0.0,0.11933749684920676,0.5210045576095581,1.149999976158142,34.72425106811524,0.23779939115047455
observed_test,v2_2018_388_48h,,39,PCC,C,2.915610662966831,0.0,0.11933749684920676,0.5210045576095581,1.149999976158142,34.72425106811524,0.23779939115047455
observed_test,v2_2018_388_48h,,40,PCC,A,2.9761405680146122,0.0,0.034620834944339894,0.5631123185157776,1.149999976158142,53.24800137329102,0.22166375815868378
observed_test,v2_2018_388_48h,,40,PCC,B,2.9761405680146122,0.0,0.034620834944339894,0.5631123185157776,1.149999976158142,53.24800137329102,0.22166375815868378
observed_test,v2_2018_388_48h,,40,PCC,C,2.9761405680146122,0.0,0.034620834944339894,0.5631123185157776,1.149999976158142,53.24800137329102,0.22166375815868378
observed_test,v2_2018_388_48h,,41,PCC,A,2.912059071852747,0.0,0.012616666320424812,0.5185338854789734,1.149999976158142,53.24800137329102,0.21319834887981415
observed_test,v2_2018_388_48h,,41,PCC,B,2.912059071852747,0.0,0.012616666320424812,0.5185338854789734,1.149999976158142,53.24800137329102,0.21319834887981415
observed_test,v2_2018_388_48h,,41,PCC,C,2.912059071852747,0.0,0.012616666320424812,0.5185338854789734,1.149999976158142,53.24800137329102,0.21319834887981415
observed_test,v2_2018_388_48h,,42,PCC,A,2.888165108802557,0.0,0.0,0.501911997795105,1.149999976158142,53.24800137329102,0.21256838738918304
observed_test,v2_2018_388_48h,,42,PCC,B,2.888165108802557,0.0,0.0,0.501911997795105,1.149999976158142,53.24800137329102,0.21256838738918304
observed_test,v2_2018_388_48h,,42,PCC,C,2.888165108802557,0.0,0.0,0.501911997795105,1.149999976158142,53.24800137329102,0.21256838738918304
observed_test,v2_2018_388_48h,,43,PCC,A,2.9849615821466244,0.0,0.0,0.5692486763000488,1.149999976158142,53.24800137329102,0.20752853155136108
observed_test,v2_2018_388_48h,,43,PCC,B,2.9849615821466244,0.0,0.0,0.5692486763000488,1.149999976158142,53.24800137329102,0.20752853155136108
observed_test,v2_2018_388_48h,,43,PCC,C,2.9849615821466244,0.0,0.0,0.5692486763000488,1.149999976158142,53.24800137329102,0.20752853155136108
observed_test,v2_2018_388_48h,,44,PCC,A,2.825617614510635,0.0,0.0,0.458400696516037,1.149999976158142,53.24800137329102,0.2079969197511673
observed_test,v2_2018_388_48h,,44,PCC,B,2.825617614510635,0.0,0.0,0.458400696516037,1.149999976158142,53.24800137329102,0.2079969197511673
observed_test,v2_2018_388_48h,,44,PCC,C,2.825617614510635,0.0,0.0,0.458400696516037,1.149999976158142,53.24800137329102,0.2079969197511673
observed_test,v2_2018_388_48h,,45,PCC,A,2.740638571998929,0.0,0.0,0.39928483963012695,1.149999976158142,53.24800137329102,0.21502450108528137
observed_test,v2_2018_388_48h,,45,PCC,B,2.740638571998929,0.0,0.0,0.39928483963012695,1.149999976158142,53.24800137329102,0.21502450108528137
observed_test,v2_2018_388_48h,,45,PCC,C,2.740638571998929,0.0,0.0,0.39928483963012695,1.149999976158142,53.24800137329102,0.21502450108528137
observed_test,v2_2018_388_48h,,46,PCC,A,2.689500792288461,0.0,0.0,0.3637107312679291,1.149999976158142,53.24800137329102,0.229417085647583
observed_test,v2_2018_388_48h,,46,PCC,B,2.689500792288461,0.0,0.0,0.3637107312679291,1.149999976158142,53.24800137329102,0.229417085647583
observed_test,v2_2018_388_48h,,46,PCC,C,2.689500792288461,0.0,0.0,0.3637107312679291,1.149999976158142,53.24800137329102,0.229417085647583
observed_test,v2_2018_388_48h,,47,PCC,A,2.666340906989589,0.0,0.0,0.34759950637817383,1.149999976158142,53.24800137329102,0.24800129234790802
observed_test,v2_2018_388_48h,,47,PCC,B,2.666340906989589,0.0,0.0,0.34759950637817383,1.149999976158142,53.24800137329102,0.24800129234790802
observed_test,v2_2018_388_48h,,47,PCC,C,2.666340906989589,0.0,0.0,0.34759950637817383,1.149999976158142,53.24800137329102,0.24800129234790802
observed_test,v2_2018_475_48h,,0,PCC,A,2.6530636559638077,0.0,0.0,0.29431068897247314,1.1811249256134033,53.24800137329102,0.24150371551513672
observed_test,v2_2018_475_48h,,0,PCC,B,2.6530636559638077,0.0,0.0,0.29431068897247314,1.1811249256134033,53.24800137329102,0.24150371551513672
observed_test,v2_2018_475_48h,,0,PCC,C,2.6530636559638077,0.0,0.0,0.29431068897247314,1.1811249256134033,53.24800137329102,0.24150371551513672
observed_test,v2_2018_475_48h,,1,PCC,A,2.6815988529157266,0.0,0.0,0.3179371654987335,1.178049921989441,53.24800137329102,0.2552565932273865
observed_test,v2_2018_475_48h,,1,PCC,B,2.6815988529157266,0.0,0.0,0.3179371654987335,1.178049921989441,53.24800137329102,0.2552565932273865
observed_test,v2_2018_475_48h,,1,PCC,C,2.6815988529157266,0.0,0.0,0.3179371654987335,1.178049921989441,53.24800137329102,0.2552565932273865
observed_test,v2_2018_475_48h,,2,PCC,A,2.535885686797099,0.0,0.0,0.2232462614774704,1.1748249530792236,53.24800137329102,0.25145015120506287
observed_test,v2_2018_475_48h,,2,PCC,B,2.535885686797099,0.0,0.0,0.2232462614774704,1.1748249530792236,53.24800137329102,0.25145015120506287
observed_test,v2_2018_475_48h,,2,PCC,C,2.535885686797099,0.0,0.0,0.2232462614774704,1.1748249530792236,53.24800137329102,0.25145015120506287
observed_test,v2_2018_475_48h,,3,PCC,A,2.588935119018082,0.0,0.0,0.2633455991744995,1.1719000339508057,53.24800137329102,0.23128750920295715
observed_test,v2_2018_475_48h,,3,PCC,B,2.588935119018082,0.0,0.0,0.2633455991744995,1.1719000339508057,53.24800137329102,0.23128750920295715
observed_test,v2_2018_475_48h,,3,PCC,C,2.588935119018082,0.0,0.0,0.2633455991744995,1.1719000339508057,53.24800137329102,0.23128750920295715
observed_test,v2_2018_475_48h,,4,PCC,A,2.6467192273688434,0.0,0.0,0.3060445785522461,1.1695749759674072,53.24800137329102,0.22230955958366394
observed_test,v2_2018_475_48h,,4,PCC,B,2.6467192273688434,0.0,0.0,0.3060445785522461,1.1695749759674072,53.24800137329102,0.22230955958366394
observed_test,v2_2018_475_48h,,4,PCC,C,2.6467192273688434,0.0,0.0,0.3060445785522461,1.1695749759674072,53.24800137329102,0.22230955958366394
observed_test,v2_2018_475_48h,,5,PCC,A,2.6196129297260438,0.0,0.0,0.2850128710269928,1.171375036239624,53.24800137329102,0.22133493423461914
observed_test,v2_2018_475_48h,,5,PCC,B,2.6196129297260438,0.0,0.0,0.2850128710269928,1.171375036239624,53.24800137329102,0.22133493423461914
observed_test,v2_2018_475_48h,,5,PCC,C,2.6196129297260438,0.0,0.0,0.2850128710269928,1.171375036239624,53.24800137329102,0.22133493423461914
observed_test,v2_2018_475_48h,,6,PCC,A,2.8270164026395412,0.0,0.06037499898901352,0.4131304621696472,1.1804499626159668,53.24800137329102,0.2222871631383896
observed_test,v2_2018_475_48h,,6,PCC,B,2.8270164026395412,0.0,0.06037499898901352,0.4131304621696472,1.1804499626159668,53.24800137329102,0.2222871631383896
observed_test,v2_2018_475_48h,,6,PCC,C,2.8270164026395412,0.0,0.06037499898901352,0.4131304621696472,1.1804499626159668,53.24800137329102,0.2222871631383896
observed_test,v2_2018_475_48h,,7,PCC,A,3.109894759479428,0.0,0.2899500039907602,0.5887197852134705,1.1903499364852905,53.24800137329102,0.2206457108259201
observed_test,v2_2018_475_48h,,7,PCC,B,3.109894759479428,0.0,0.2899500039907602,0.5887197852134705,1.1903499364852905,53.24800137329102,0.2206457108259201
observed_test,v2_2018_475_48h,,7,PCC,C,3.109894759479428,0.0,0.2899500039907602,0.5887197852134705,1.1903499364852905,53.24800137329102,0.2206457108259201
observed_test,v2_2018_475_48h,,8,PCC,A,2.8713499269982687,0.0,0.5776624840039473,0.41616514325141907,1.1986749172210693,53.24800137329102,0.21722935140132904
observed_test,v2_2018_475_48h,,8,PCC,B,2.8713499269982687,0.0,0.5776624840039473,0.41616514325141907,1.1986749172210693,53.24800137329102,0.21722935140132904
observed_test,v2_2018_475_48h,,8,PCC,C,2.8713499269982687,0.0,0.5776624840039473,0.41616514325141907,1.1986749172210693,53.24800137329102,0.21722935140132904
observed_test,v2_2018_475_48h,,9,PCC,A,3.034525548218054,0.0,0.6368791827788719,0.5137431621551514,1.2060250043869019,53.24800137329102,0.21934925019741058
observed_test,v2_2018_475_48h,,9,PCC,B,3.034525548218054,0.0,0.6368791827788719,0.5137431621551514,1.2060250043869019,53.24800137329102,0.21934925019741058
observed_test,v2_2018_475_48h,,9,PCC,C,3.034525548218054,0.0,0.6368791827788719,0.5137431621551514,1.2060250043869019,53.24800137329102,0.21934925019741058
observed_test,v2_2018_475_48h,,10,PCC,A,2.821435134075261,0.0,0.6238583188790541,0.3643687963485718,1.2117249965667725,53.24800137329102,0.2243833690881729
observed_test,v2_2018_475_48h,,10,PCC,B,2.821435134075261,0.0,0.6238583188790541,0.3643687963485718,1.2117249965667725,53.24800137329102,0.2243833690881729
observed_test,v2_2018_475_48h,,10,PCC,C,2.821435134075261,0.0,0.6238583188790541,0.3643687963485718,1.2117249965667725,53.24800137329102,0.2243833690881729
observed_test,v2_2018_475_48h,,11,PCC,A,2.8240367163397573,0.0,0.9453958616806909,0.36136627197265625,1.2150999307632446,53.24800137329102,0.22723731398582458
observed_test,v2_2018_475_48h,,11,PCC,B,2.8240367163397573,0.0,0.9453958616806909,0.36136627197265625,1.2150999307632446,53.24800137329102,0.22723731398582458
observed_test,v2_2018_475_48h,,11,PCC,C,2.8240367163397573,0.0,0.9453958616806909,0.36136627197265625,1.2150999307632446,53.24800137329102,0.22723731398582458
observed_test,v2_2018_475_48h,,12,PCC,A,3.0971727822510453,0.0,1.040508311528426,0.5383059978485107,1.2169749736785889,53.24800137329102,0.22889673709869385
observed_test,v2_2018_475_48h,,12,PCC,B,3.0971727822510453,0.0,1.040508311528426,0.5383059978485107,1.2169749736785889,53.24800137329102,0.22889673709869385
observed_test,v2_2018_475_48h,,12,PCC,C,3.0971727822510453,0.0,1.040508311528426,0.5383059978485107,1.2169749736785889,53.24800137329102,0.22889673709869385
observed_test,v2_2018_475_48h,,13,PCC,A,3.1942239343118835,0.0,0.9628374989216143,0.6031783223152161,1.2163000106811523,53.24800137329102,0.22818779945373535
observed_test,v2_2018_475_48h,,13,PCC,B,3.1942239343118835,0.0,0.9628374989216143,0.6031783223152161,1.2163000106811523,53.24800137329102,0.22818779945373535
observed_test,v2_2018_475_48h,,13,PCC,C,3.1942239343118835,0.0,0.9628374989216143,0.6031783223152161,1.2163000106811523,53.24800137329102,0.22818779945373535
observed_test,v2_2018_475_48h,,14,PCC,A,3.2826641354186514,0.0,0.45389584623850304,0.6654155254364014,1.213824987411499,53.24800137329102,0.22140124440193176
observed_test,v2_2018_475_48h,,14,PCC,B,3.2826641354186514,0.0,0.45389584623850304,0.6654155254364014,1.213824987411499,53.24800137329102,0.22140124440193176
observed_test,v2_2018_475_48h,,14,PCC,C,3.2826641354186514,0.0,0.45389584623850304,0.6654155254364014,1.213824987411499,53.24800137329102,0.22140124440193176
observed_test,v2_2018_475_48h,,15,PCC,A,3.0565982681900437,0.0,0.26103332638740534,0.5210045576095581,1.210824966430664,53.24800137329102,0.21364735066890717
observed_test,v2_2018_475_48h,,15,PCC,B,3.0565982681900437,0.0,0.26103332638740534,0.5210045576095581,1.210824966430664,53.24800137329102,0.21364735066890717
observed_test,v2_2018_475_48h,,15,PCC,C,3.0565982681900437,0.0,0.26103332638740534,0.5210045576095581,1.210824966430664,53.24800137329102,0.21364735066890717
observed_test,v2_2018_475_48h,,16,PCC,A,3.1123292043195026,0.0,0.17422083765268326,0.5631123185157776,1.207450032234192,53.24800137329102,0.20802083611488342
observed_test,v2_2018_475_48h,,16,PCC,B,3.1123292043195026,0.0,0.17422083765268326,0.5631123185157776,1.207450032234192,53.24800137329102,0.20802083611488342
observed_test,v2_2018_475_48h,,16,PCC,C,3.1123292043195026,0.0,0.17422083765268326,0.5631123185157776,1.207450032234192,53.24800137329102,0.20802083611488342
observed_test,v2_2018_475_48h,,17,PCC,A,3.032546169972656,0.0,0.10158749870382822,0.5185338854789734,1.202049970626831,53.24800137329102,0.21844016015529633
observed_test,v2_2018_475_48h,,17,PCC,B,3.032546169972656,0.0,0.10158749870382822,0.5185338854789734,1.202049970626831,53.24800137329102,0.21844016015529633
observed_test,v2_2018_475_48h,,17,PCC,C,3.032546169972656,0.0,0.10158749870382822,0.5185338854789734,1.202049970626831,53.24800137329102,0.21844016015529633
observed_test,v2_2018_475_48h,,18,PCC,A,2.992085891429742,0.0,0.028370833024382588,0.501911997795105,1.1952999830245972,53.24800137329102,0.22912158071994781
observed_test,v2_2018_475_48h,,18,PCC,B,2.992085891429742,0.0,0.028370833024382588,0.501911997795105,1.1952999830245972,53.24800137329102,0.22912158071994781
observed_test,v2_2018_475_48h,,18,PCC,C,2.992085891429742,0.0,0.028370833024382588,0.501911997795105,1.1952999830245972,53.24800137329102,0.22912158071994781
observed_test,v2_2018_475_48h,,19,PCC,A,3.064334984330434,0.0,0.0,0.5692486763000488,1.1833750009536743,53.24800137329102,0.24189895391464233
observed_test,v2_2018_475_48h,,19,PCC,B,3.064334984330434,0.0,0.0,0.5692486763000488,1.1833750009536743,53.24800137329102,0.24189895391464233
observed_test,v2_2018_475_48h,,19,PCC,C,3.064334984330434,0.0,0.0,0.5692486763000488,1.1833750009536743,53.24800137329102,0.24189895391464233
observed_test,v2_2018_475_48h,,20,PCC,A,2.891967895594212,0.0,0.0,0.458400696516037,1.1796250343322754,53.24800137329102,0.2459821254014969
observed_test,v2_2018_475_48h,,20,PCC,B,2.891967895594212,0.0,0.0,0.458400696516037,1.1796250343322754,53.24800137329102,0.2459821254014969
observed_test,v2_2018_475_48h,,20,PCC,C,2.891967895594212,0.0,0.0,0.458400696516037,1.1796250343322754,53.24800137329102,0.2459821254014969
observed_test,v2_2018_475_48h,,21,PCC,A,2.798464746482774,0.0,0.0,0.39928483963012695,1.1766999959945679,53.24800137329102,0.254844069480896
observed_test,v2_2018_475_48h,,21,PCC,B,2.798464746482774,0.0,0.0,0.39928483963012695,1.1766999959945679,53.24800137329102,0.254844069480896
observed_test,v2_2018_475_48h,,21,PCC,C,2.798464746482774,0.0,0.0,0.39928483963012695,1.1766999959945679,53.24800137329102,0.254844069480896
observed_test,v2_2018_475_48h,,22,PCC,A,2.7410484616485786,0.0,0.0,0.3637107312679291,1.174299955368042,53.24800137329102,0.2803404927253723
observed_test,v2_2018_475_48h,,22,PCC,B,2.7410484616485786,0.0,0.0,0.3637107312679291,1.174299955368042,53.24800137329102,0.2803404927253723
observed_test,v2_2018_475_48h,,22,PCC,C,2.7410484616485786,0.0,0.0,0.3637107312679291,1.174299955368042,53.24800137329102,0.2803404927253723
observed_test,v2_2018_475_48h,,23,PCC,A,2.7121987634461107,0.0,0.0,0.34759950637817383,1.1718249320983887,53.24800137329102,0.301544725894928
observed_test,v2_2018_475_48h,,23,PCC,B,2.7121987634461107,0.0,0.0,0.34759950637817383,1.1718249320983887,53.24800137329102,0.301544725894928
observed_test,v2_2018_475_48h,,23,PCC,C,2.7121987634461107,0.0,0.0,0.34759950637817383,1.1718249320983887,53.24800137329102,0.301544725894928
observed_test,v2_2018_475_48h,,24,PCC,A,2.627275818060358,0.0,0.0,0.29431068897247314,1.1684499979019165,53.24800137329102,0.3112027049064636
observed_test,v2_2018_475_48h,,24,PCC,B,2.627275818060358,0.0,0.0,0.29431068897247314,1.1684499979019165,53.24800137329102,0.3112027049064636
observed_test,v2_2018_475_48h,,24,PCC,C,2.627275818060358,0.0,0.0,0.29431068897247314,1.1684499979019165,53.24800137329102,0.3112027049064636
observed_test,v2_2018_475_48h,,25,PCC,A,2.654353043619182,0.0,0.0,0.3179371654987335,1.1648499965667725,53.24800137329102,0.31398385763168335
observed_test,v2_2018_475_48h,,25,PCC,B,2.654353043619182,0.0,0.0,0.3179371654987335,1.1648499965667725,53.24800137329102,0.31398385763168335
observed_test,v2_2018_475_48h,,25,PCC,C,2.654353043619182,0.0,0.0,0.3179371654987335,1.1648499965667725,53.24800137329102,0.31398385763168335
observed_test,v2_2018_475_48h,,26,PCC,A,2.5102022685896617,0.0,0.0,0.2232462614774704,1.1616250276565552,53.24800137329102,0.3048606812953949
observed_test,v2_2018_475_48h,,26,PCC,B,2.5102022685896617,0.0,0.0,0.2232462614774704,1.1616250276565552,53.24800137329102,0.3048606812953949
observed_test,v2_2018_475_48h,,26,PCC,C,2.5102022685896617,0.0,0.0,0.2232462614774704,1.1616250276565552,53.24800137329102,0.3048606812953949
observed_test,v2_2018_475_48h,,27,PCC,A,2.5633383355179284,0.0,0.0,0.2633455991744995,1.1590750217437744,53.24800137329102,0.29333972930908203
observed_test,v2_2018_475_48h,,27,PCC,B,2.5633383355179284,0.0,0.0,0.2633455991744995,1.1590750217437744,53.24800137329102,0.29333972930908203
observed_test,v2_2018_475_48h,,27,PCC,C,2.5633383355179284,0.0,0.0,0.2633455991744995,1.1590750217437744,53.24800137329102,0.29333972930908203
observed_test,v2_2018_475_48h,,28,PCC,A,2.6216674183795305,0.0,0.0,0.3060445785522461,1.157349944114685,53.24800137329102,0.2601999342441559
observed_test,v2_2018_475_48h,,28,PCC,B,2.6216674183795305,0.0,0.0,0.3060445785522461,1.157349944114685,53.24800137329102,0.2601999342441559
observed_test,v2_2018_475_48h,,28,PCC,C,2.6216674183795305,0.0,0.0,0.3060445785522461,1.157349944114685,53.24800137329102,0.2601999342441559
observed_test,v2_2018_475_48h,,29,PCC,A,2.597916932709332,0.0,0.0,0.2850128710269928,1.1606500148773193,53.24800137329102,0.24825310707092285
observed_test,v2_2018_475_48h,,29,PCC,B,2.597916932709332,0.0,0.0,0.2850128710269928,1.1606500148773193,53.24800137329102,0.24825310707092285
observed_test,v2_2018_475_48h,,29,PCC,C,2.597916932709332,0.0,0.0,0.2850128710269928,1.1606500148773193,53.24800137329102,0.24825310707092285
observed_test,v2_2018_475_48h,,30,PCC,A,2.807205114685619,0.0,0.05938333387558276,0.4131304621696472,1.171375036239624,53.24800137329102,0.23572802543640137
observed_test,v2_2018_475_48h,,30,PCC,B,2.807205114685619,0.0,0.05938333387558276,0.4131304621696472,1.171375036239624,53.24800137329102,0.23572802543640137
observed_test,v2_2018_475_48h,,30,PCC,C,2.807205114685619,0.0,0.05938333387558276,0.4131304621696472,1.171375036239624,53.24800137329102,0.23572802543640137
observed_test,v2_2018_475_48h,,31,PCC,A,3.0952993959040374,0.0,0.293970824434207,0.5887197852134705,1.1842750310897827,53.24800137329102,0.2278219312429428
observed_test,v2_2018_475_48h,,31,PCC,B,3.0952993959040374,0.0,0.293970824434207,0.5887197852134705,1.1842750310897827,53.24800137329102,0.2278219312429428
observed_test,v2_2018_475_48h,,31,PCC,C,3.0952993959040374,0.0,0.293970824434207,0.5887197852134705,1.1842750310897827,53.24800137329102,0.2278219312429428
observed_test,v2_2018_475_48h,,32,PCC,A,2.8721700753183677,0.0,0.5861375194329481,0.41616514325141907,1.199049949645996,53.24800137329102,0.22451649606227875
observed_test,v2_2018_475_48h,,32,PCC,B,2.8721700753183677,0.0,0.5861375194329481,0.41616514325141907,1.199049949645996,53.24800137329102,0.22451649606227875
observed_test,v2_2018_475_48h,,32,PCC,C,2.8721700753183677,0.0,0.5861375194329481,0.41616514325141907,1.199049949645996,53.24800137329102,0.22451649606227875
observed_test,v2_2018_475_48h,,33,PCC,A,3.0402399948520085,0.0,0.824854179070546,0.5137431621551514,1.2085000276565552,53.24800137329102,0.22739911079406738
observed_test,v2_2018_475_48h,,33,PCC,B,3.0402399948520085,0.0,0.824854179070546,0.5137431621551514,1.2085000276565552,53.24800137329102,0.22739911079406738
observed_test,v2_2018_475_48h,,33,PCC,C,3.0402399948520085,0.0,0.824854179070546,0.5137431621551514,1.2085000276565552,53.24800137329102,0.22739911079406738
observed_test,v2_2018_475_48h,,34,PCC,A,2.827005694902456,0.0,0.9852917148516728,0.3643687963485718,1.2143499851226807,53.24800137329102,0.2333221286535263
